2023-04-19 13:31:10 DEBUG (Main.java:9) Probando log
2023-04-19 13:31:10 INFO  (Main.java:10) se anota?
2023-04-21 17:38:40 INFO  (ImagenFrame.java:140) C:\Users\favio\OneDrive\Imágenes\Screenshot 2022-11-14 104537.png
2023-04-21 17:38:43 INFO  (ImagenFrame.java:136) Abrimos el file chooser para escoger un archivo
2023-04-21 17:38:52 INFO  (ImagenFrame.java:140) C:\Users\favio\OneDrive\Imágenes\tdp 2.jpg
2023-04-21 17:38:55 INFO  (ImagenFrame.java:124) El usuario le agrega ruido a la imagen
2023-04-21 17:39:06 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises
2023-04-21 17:39:20 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:39:30 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:39:32 INFO  (ImagenFrame.java:136) Abrimos el file chooser para escoger un archivo
2023-04-21 17:39:37 INFO  (ImagenFrame.java:140) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:39:40 INFO  (ImagenFrame.java:124) El usuario le agrega ruido a la imagen
2023-04-21 19:11:15 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:11:18 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:11:27 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:11:30 INFO  (ImagenFrame.java:87) El usuario Convierte la imagen a floyd steinberg
2023-04-21 19:32:37 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:32:39 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:32:48 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:32:50 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:35:27 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:35:30 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:35:45 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:35:47 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:35:50 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:36:28 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:36:30 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:36:35 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:36:37 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:37:55 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:37:56 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:38:05 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:38:11 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:39:42 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:39:44 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:39:55 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:39:57 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:40:18 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:40:21 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:40:30 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:40:36 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:42:47 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:42:51 INFO  (ImagenFrame.java:145) Abrimos el file chooser para escoger un archivo
2023-04-21 19:42:55 INFO  (ImagenFrame.java:149) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:42:58 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:43:01 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:43:54 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:43:57 INFO  (ImagenFrame.java:154) Abrimos el file chooser para escoger un archivo
2023-04-21 19:44:04 INFO  (ImagenFrame.java:158) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:44:06 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:44:08 INFO  (ImagenFrame.java:87) El usuario invierte la imagen verticalmente
2023-04-21 19:44:10 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:44:12 INFO  (ImagenFrame.java:87) El usuario invierte la imagen verticalmente
2023-04-21 19:44:15 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 19:44:18 INFO  (ImagenFrame.java:105) El usuario convierte la imagen a escala de grises
2023-04-21 19:44:41 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:44:52 INFO  (ImagenFrame.java:143) El usuario le agrega ruido a la imagen
2023-04-21 19:44:55 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:44:58 INFO  (ImagenFrame.java:125) El usuario convierte la imagen a escala de Verde
2023-04-21 19:44:59 INFO  (ImagenFrame.java:116) El usuario convierte la imagen a escala de rojo
2023-04-21 19:45:03 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:45:05 INFO  (ImagenFrame.java:143) El usuario le agrega ruido a la imagen
2023-04-21 19:45:08 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:45:15 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:45:18 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 19:45:23 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:45:26 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:46:12 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:46:14 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 19:46:18 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:46:21 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:46:26 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:46:28 INFO  (ImagenFrame.java:116) El usuario convierte la imagen a escala de rojo
2023-04-21 19:46:31 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:46:33 INFO  (ImagenFrame.java:125) El usuario convierte la imagen a escala de Verde
2023-04-21 19:46:35 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:14 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:47:16 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 19:47:21 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:47:23 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:47:26 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:28 INFO  (ImagenFrame.java:116) El usuario convierte la imagen a escala de rojo
2023-04-21 19:47:29 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:33 INFO  (ImagenFrame.java:125) El usuario convierte la imagen a escala de Verde
2023-04-21 19:47:34 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:36 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 19:47:38 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:40 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:41 INFO  (ImagenFrame.java:79) El usuario invierte la imagen horizontalmente
2023-04-21 19:47:43 INFO  (ImagenFrame.java:88) El usuario invierte la imagen verticalmente
2023-04-21 19:47:45 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:47:46 INFO  (ImagenFrame.java:143) El usuario le agrega ruido a la imagen
2023-04-21 19:47:49 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:51:29 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 19:51:31 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 19:51:41 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 19:51:44 INFO  (ImagenFrame.java:143) El usuario le agrega ruido a la imagen
2023-04-21 19:51:48 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:51:50 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 19:51:52 INFO  (ImagenFrame.java:125) El usuario convierte la imagen a escala de Verde
2023-04-21 19:51:54 INFO  (ImagenFrame.java:116) El usuario convierte la imagen a escala de rojo
2023-04-21 19:51:55 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:51:57 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 19:51:58 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-21 19:52:00 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:16:12 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:16:14 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:16:20 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:16:23 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:16:48 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:16:51 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:16:53 INFO  (ImagenFrame.java:88) El usuario invierte la imagen verticalmente
2023-04-21 22:16:56 INFO  (ImagenFrame.java:88) El usuario invierte la imagen verticalmente
2023-04-21 22:16:59 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:18:03 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:18:05 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:18:14 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:18:16 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:19:29 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:19:31 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:19:41 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:19:44 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:19:48 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:19:53 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:19:59 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:20:01 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:20:03 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:20:05 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:20:13 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:20:16 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:20:20 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:20:22 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:20:35 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:20:37 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:20:44 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 22:20:46 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:21:57 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:22:00 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:22:08 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 22:22:25 INFO  (ImagenFrame.java:143) El usuario le agrega ruido a la imagen
2023-04-21 22:22:28 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:22:33 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:22:35 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:22:38 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:22:40 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:23:59 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:24:02 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:24:07 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:24:09 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:24:20 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:24:22 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:24:25 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:26:37 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:26:39 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:26:43 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:26:45 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:27:00 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:27:05 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:27:08 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:33:08 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:33:11 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:33:16 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:33:19 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:33:53 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:33:55 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:34:00 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 22:34:02 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:48:24 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:58:52 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 22:58:55 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 22:59:10 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 22:59:14 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 22:59:19 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 22:59:23 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 22:59:25 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:00:19 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:00:31 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:00:39 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:00:41 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:00:45 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:00:50 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:00:51 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:01:28 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:01:35 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:01:40 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 23:01:42 INFO  (ImagenFrame.java:88) El usuario invierte la imagen verticalmente
2023-04-21 23:01:44 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:04:34 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:04:36 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:04:43 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:04:45 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:04:52 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:04:55 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:04:57 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:05:18 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:05:19 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:05:28 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:05:31 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:05:35 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:05:38 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:05:43 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:07:15 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:07:21 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:07:23 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:07:29 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 23:07:32 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:07:35 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:11:48 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:11:50 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:11:57 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:12:00 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:12:36 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:12:40 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:12:42 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:12:45 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:12:47 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:12:49 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:15:42 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:15:45 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:15:51 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:15:57 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:15:59 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:16:14 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:16:16 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:16:56 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:16:58 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:17:01 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:17:03 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:17:05 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:17:08 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:21:22 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:21:26 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:21:35 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 23:21:38 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:21:51 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:21:54 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:21:57 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:21:59 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:55:29 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:55:32 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:56:00 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:56:03 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:56:08 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:56:10 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:56:15 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:56:19 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:56:22 INFO  (ImagenFrame.java:125) El usuario convierte la imagen a escala de Verde
2023-04-21 23:56:23 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:56:27 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 23:56:29 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-21 23:56:32 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:57:19 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:57:21 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:57:28 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:57:30 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-21 23:59:46 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-21 23:59:49 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-21 23:59:55 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 23:59:57 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-22 00:00:03 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-22 00:00:05 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-22 00:00:07 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-22 00:01:29 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-22 00:01:34 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-22 00:01:39 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-22 00:01:41 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-22 00:07:08 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-22 00:07:11 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-22 00:07:23 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-22 00:07:25 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-22 00:07:32 INFO  (ImagenFrame.java:134) El usuario convierte la imagen a escala de azul
2023-04-22 00:07:35 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-22 00:07:38 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de grises
2023-04-22 00:07:41 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
2023-04-22 00:09:35 INFO  (Imagen.java:32) Se crea una imagen vacia de 600x400
2023-04-22 00:09:38 INFO  (ImagenFrame.java:155) Abrimos el file chooser para escoger un archivo
2023-04-22 00:09:43 INFO  (ImagenFrame.java:159) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-22 00:09:45 INFO  (ImagenFrame.java:97) El usuario Convierte la imagen a floyd steinberg
